city,latitude,longitude,population,country_code,c40,Population with at least some secondary education (% ages 25 and older),"Mean years of schooling, male (years)",Share of seats in parliament (% held by women),"Adolescent birth rate (births per 1,000 women ages 15-19)",Total population (millions),Sex ratio at birth (male to female births),"Remittances, inflows (% of GDP)","Foreign direct investment, net inflows (% of GDP)",Private capital flows (% of GDP),"Life expectancy at birth, female (years)",Exports and imports (% of GDP),Human Development Index (HDI),Total unemployment rate (female to male ratio),"Share of employment in nonagriculture, female (% of total employment in nonagriculture)",Inequality in income (%),Official entrance age to primary education (years),"Gross enrolment ratio, lower secondary, female (%)","Gross enrolment ratio, pre-primary, both sexes (%)","Gross enrolment ratio, pre-primary, male (%)","Gross enrolment ratio, primary, gender parity index (GPI)","Gross enrolment ratio, secondary, gender parity index (GPI)","Gross enrolment ratio, upper secondary, both sexes (%)","Gross intake ratio to Grade 1 of primary education, female (%)","Labor force, female (% of total labor force)","Mortality rate, under-5 (per 1,000 live births)",Percentage of enrolment in pre-primary education in private institutions (%),"Percentage of male students enrolled in primary education who are over-age, male (%)","Percentage of repeaters in primary education, all grades, both sexes (%)","Percentage of repeaters in primary education, all grades, female (%)","Percentage of students enrolled in primary education who are over-age, both sexes (%)","Population, female (% of total)","Prevalence of HIV, total (% of population ages 15-49)","Primary completion rate, both sexes (%)","Unemployment, male (% of male labor force) (modeled ILO estimate)",Agricultural water withdrawal as % of total water withdrawal,Industrial water withdrawal as % of total water withdrawal,Interannual variability (WRI),MDG 7.5. Freshwater withdrawal as % of total renewable water resources,SDG 6.4.1. Industrial Water Use Efficiency,SDG 6.4.2. Water Stress,Total internal renewable water resources per capita,country
Ankara,39.93,32.85,5503985.0,TUR,False,60.346000000000004,8.955,17.45,26.559,83.43,1.05,0.107,1.117,-0.565,80.563,61.395,0.82,1.3630000000000002,28.938000000000002,24.095,6,99.6418228149414,28.925809860229503,29.7338790893555,0.9934499859809879,0.974240005016327,106.12312316894501,91.9346237182617,31.7489195801997,13.6,14.8399600982666,3.5431299209594704,1.76959002017975,1.88593995571136,3.3801600933075,50.808273384397104,-1.5631971367223656,91.7944107055664,9.19999980926514,84.88230106510001,4.9148633064,1.5,28.360113421599998,88.96068096639999,44.574017678100006,2798.4459379078003,Turkey
Antalya,36.9081,30.6956,2426356.0,TUR,False,60.346000000000004,8.955,17.45,26.559,83.43,1.05,0.107,1.117,-0.565,80.563,61.395,0.82,1.3630000000000002,28.938000000000002,24.095,6,99.6418228149414,28.925809860229503,29.7338790893555,0.9934499859809879,0.974240005016327,106.12312316894501,91.9346237182617,31.7489195801997,13.6,14.8399600982666,3.5431299209594704,1.76959002017975,1.88593995571136,3.3801600933075,50.808273384397104,-1.5631971367223656,91.7944107055664,9.19999980926514,84.88230106510001,4.9148633064,1.5,28.360113421599998,88.96068096639999,44.574017678100006,2798.4459379078003,Turkey
Bor,37.8833,34.5667,60335.0,TUR,False,60.346000000000004,8.955,17.45,26.559,83.43,1.05,0.107,1.117,-0.565,80.563,61.395,0.82,1.3630000000000002,28.938000000000002,24.095,6,99.6418228149414,28.925809860229503,29.7338790893555,0.9934499859809879,0.974240005016327,106.12312316894501,91.9346237182617,31.7489195801997,13.6,14.8399600982666,3.5431299209594704,1.76959002017975,1.88593995571136,3.3801600933075,50.808273384397104,-1.5631971367223656,91.7944107055664,9.19999980926514,84.88230106510001,4.9148633064,1.5,28.360113421599998,88.96068096639999,44.574017678100006,2798.4459379078003,Turkey
Bursa,40.1833,29.0667,2901396.0,TUR,False,60.346000000000004,8.955,17.45,26.559,83.43,1.05,0.107,1.117,-0.565,80.563,61.395,0.82,1.3630000000000002,28.938000000000002,24.095,6,99.6418228149414,28.925809860229503,29.7338790893555,0.9934499859809879,0.974240005016327,106.12312316894501,91.9346237182617,31.7489195801997,13.6,14.8399600982666,3.5431299209594704,1.76959002017975,1.88593995571136,3.3801600933075,50.808273384397104,-1.5631971367223656,91.7944107055664,9.19999980926514,84.88230106510001,4.9148633064,1.5,28.360113421599998,88.96068096639999,44.574017678100006,2798.4459379078003,Turkey
Istanbul,41.01,28.9603,15154000.0,TUR,False,60.346000000000004,8.955,17.45,26.559,83.43,1.05,0.107,1.117,-0.565,80.563,61.395,0.82,1.3630000000000002,28.938000000000002,24.095,6,99.6418228149414,28.925809860229503,29.7338790893555,0.9934499859809879,0.974240005016327,106.12312316894501,91.9346237182617,31.7489195801997,13.6,14.8399600982666,3.5431299209594704,1.76959002017975,1.88593995571136,3.3801600933075,50.808273384397104,-1.5631971367223656,91.7944107055664,9.19999980926514,84.88230106510001,4.9148633064,1.5,28.360113421599998,88.96068096639999,44.574017678100006,2798.4459379078003,Turkey
Konya,37.8714,32.4847,2232374.0,TUR,False,60.346000000000004,8.955,17.45,26.559,83.43,1.05,0.107,1.117,-0.565,80.563,61.395,0.82,1.3630000000000002,28.938000000000002,24.095,6,99.6418228149414,28.925809860229503,29.7338790893555,0.9934499859809879,0.974240005016327,106.12312316894501,91.9346237182617,31.7489195801997,13.6,14.8399600982666,3.5431299209594704,1.76959002017975,1.88593995571136,3.3801600933075,50.808273384397104,-1.5631971367223656,91.7944107055664,9.19999980926514,84.88230106510001,4.9148633064,1.5,28.360113421599998,88.96068096639999,44.574017678100006,2798.4459379078003,Turkey
Urla,38.3222,26.7647,66360.0,TUR,False,60.346000000000004,8.955,17.45,26.559,83.43,1.05,0.107,1.117,-0.565,80.563,61.395,0.82,1.3630000000000002,28.938000000000002,24.095,6,99.6418228149414,28.925809860229503,29.7338790893555,0.9934499859809879,0.974240005016327,106.12312316894501,91.9346237182617,31.7489195801997,13.6,14.8399600982666,3.5431299209594704,1.76959002017975,1.88593995571136,3.3801600933075,50.808273384397104,-1.5631971367223656,91.7944107055664,9.19999980926514,84.88230106510001,4.9148633064,1.5,28.360113421599998,88.96068096639999,44.574017678100006,2798.4459379078003,Turkey
Tuzla,44.5375,18.6735,235000.0,TUR,False,60.346000000000004,8.955,17.45,26.559,83.43,1.05,0.107,1.117,-0.565,80.563,61.395,0.82,1.3630000000000002,28.938000000000002,24.095,6,99.6418228149414,28.925809860229503,29.7338790893555,0.9934499859809879,0.974240005016327,106.12312316894501,91.9346237182617,31.7489195801997,13.6,14.8399600982666,3.5431299209594704,1.76959002017975,1.88593995571136,3.3801600933075,50.808273384397104,-1.5631971367223656,91.7944107055664,9.19999980926514,84.88230106510001,4.9148633064,1.5,28.360113421599998,88.96068096639999,44.574017678100006,2798.4459379078003,Turkey
Anna Regina,7.25,-58.5167,12448.0,GUY,False,64.18,7.973,31.884,74.382,0.7829999999999999,1.05,7.796,3.667493491283188,-3.4802292790908096,73.095,79.082,0.682,1.5659999999999998,41.42100000000001,25.1,6,90.67422510369379,64.55238969899925,64.6164678643533,0.9879737078874606,1.0182298499199751,78.11386581301097,104.59195238940175,35.0177977287323,33.4,40.40574021485283,8.661006739262929,3.949252198259241,3.5760377894047166,8.191513654942568,49.6365713571906,1.6,92.3210660172546,9.39999961853027,94.344846681,1.4120578666999999,1.6,0.533099631,51.1875220617,3.2984018264999997,310878.690233249,Guyana
Bartica,6.4,-58.6167,8532.0,GUY,False,64.18,7.973,31.884,74.382,0.7829999999999999,1.05,7.796,3.667493491283188,-3.4802292790908096,73.095,79.082,0.682,1.5659999999999998,41.42100000000001,25.1,6,90.67422510369379,64.55238969899925,64.6164678643533,0.9879737078874606,1.0182298499199751,78.11386581301097,104.59195238940175,35.0177977287323,33.4,40.40574021485283,8.661006739262929,3.949252198259241,3.5760377894047166,8.191513654942568,49.6365713571906,1.6,92.3210660172546,9.39999961853027,94.344846681,1.4120578666999999,1.6,0.533099631,51.1875220617,3.2984018264999997,310878.690233249,Guyana
Georgetown,6.7833,-58.1667,200500.0,GUY,False,64.18,7.973,31.884,74.382,0.7829999999999999,1.05,7.796,3.667493491283188,-3.4802292790908096,73.095,79.082,0.682,1.5659999999999998,41.42100000000001,25.1,6,90.67422510369379,64.55238969899925,64.6164678643533,0.9879737078874606,1.0182298499199751,78.11386581301097,104.59195238940175,35.0177977287323,33.4,40.40574021485283,8.661006739262929,3.949252198259241,3.5760377894047166,8.191513654942568,49.6365713571906,1.6,92.3210660172546,9.39999961853027,94.344846681,1.4120578666999999,1.6,0.533099631,51.1875220617,3.2984018264999997,310878.690233249,Guyana
Linden,6.0,-58.3,29298.0,GUY,False,64.18,7.973,31.884,74.382,0.7829999999999999,1.05,7.796,3.667493491283188,-3.4802292790908096,73.095,79.082,0.682,1.5659999999999998,41.42100000000001,25.1,6,90.67422510369379,64.55238969899925,64.6164678643533,0.9879737078874606,1.0182298499199751,78.11386581301097,104.59195238940175,35.0177977287323,33.4,40.40574021485283,8.661006739262929,3.949252198259241,3.5760377894047166,8.191513654942568,49.6365713571906,1.6,92.3210660172546,9.39999961853027,94.344846681,1.4120578666999999,1.6,0.533099631,51.1875220617,3.2984018264999997,310878.690233249,Guyana
New Amsterdam,6.25,-57.5167,46874.0,GUY,False,64.18,7.973,31.884,74.382,0.7829999999999999,1.05,7.796,3.667493491283188,-3.4802292790908096,73.095,79.082,0.682,1.5659999999999998,41.42100000000001,25.1,6,90.67422510369379,64.55238969899925,64.6164678643533,0.9879737078874606,1.0182298499199751,78.11386581301097,104.59195238940175,35.0177977287323,33.4,40.40574021485283,8.661006739262929,3.949252198259241,3.5760377894047166,8.191513654942568,49.6365713571906,1.6,92.3210660172546,9.39999961853027,94.344846681,1.4120578666999999,1.6,0.533099631,51.1875220617,3.2984018264999997,310878.690233249,Guyana
Princetown,5.9,-57.17,12000.0,GUY,False,64.18,7.973,31.884,74.382,0.7829999999999999,1.05,7.796,3.667493491283188,-3.4802292790908096,73.095,79.082,0.682,1.5659999999999998,41.42100000000001,25.1,6,90.67422510369379,64.55238969899925,64.6164678643533,0.9879737078874606,1.0182298499199751,78.11386581301097,104.59195238940175,35.0177977287323,33.4,40.40574021485283,8.661006739262929,3.949252198259241,3.5760377894047166,8.191513654942568,49.6365713571906,1.6,92.3210660172546,9.39999961853027,94.344846681,1.4120578666999999,1.6,0.533099631,51.1875220617,3.2984018264999997,310878.690233249,Guyana
Antananarivo,-18.9386,47.5214,2610000.0,MDG,False,0.0,5.825,16.901,109.59,26.969,1.03,3.075,3.827260808542608,-3.9352423184133194,68.682,59.821999999999996,0.528,1.103,54.04,27.557,6,89.97053674347414,18.0611400604248,17.4034595489502,0.9997100234031681,1.1203682275527658,86.72251626915325,180.728546142578,48.7611661979008,48.4,54.0291595458984,8.980898700986193,20.9735507965088,19.854549407959002,8.500852685944231,50.145452189643706,0.2,69.3401412963867,1.29999995231628,95.8921287315,1.1942258186,1.4,4.0228189911,14.535488751199999,11.3446861925,13179.2433409233,Madagascar
Antsirabe,-19.8667,47.0333,257163.0,MDG,False,0.0,5.825,16.901,109.59,26.969,1.03,3.075,3.827260808542608,-3.9352423184133194,68.682,59.821999999999996,0.528,1.103,54.04,27.557,6,89.97053674347414,18.0611400604248,17.4034595489502,0.9997100234031681,1.1203682275527658,86.72251626915325,180.728546142578,48.7611661979008,48.4,54.0291595458984,8.980898700986193,20.9735507965088,19.854549407959002,8.500852685944231,50.145452189643706,0.2,69.3401412963867,1.29999995231628,95.8921287315,1.1942258186,1.4,4.0228189911,14.535488751199999,11.3446861925,13179.2433409233,Madagascar
Fianarantsoa,-21.4333,47.0833,184184.0,MDG,False,0.0,5.825,16.901,109.59,26.969,1.03,3.075,3.827260808542608,-3.9352423184133194,68.682,59.821999999999996,0.528,1.103,54.04,27.557,6,89.97053674347414,18.0611400604248,17.4034595489502,0.9997100234031681,1.1203682275527658,86.72251626915325,180.728546142578,48.7611661979008,48.4,54.0291595458984,8.980898700986193,20.9735507965088,19.854549407959002,8.500852685944231,50.145452189643706,0.2,69.3401412963867,1.29999995231628,95.8921287315,1.1942258186,1.4,4.0228189911,14.535488751199999,11.3446861925,13179.2433409233,Madagascar
Mahajanga,-15.67,46.345,154657.0,MDG,False,0.0,5.825,16.901,109.59,26.969,1.03,3.075,3.827260808542608,-3.9352423184133194,68.682,59.821999999999996,0.528,1.103,54.04,27.557,6,89.97053674347414,18.0611400604248,17.4034595489502,0.9997100234031681,1.1203682275527658,86.72251626915325,180.728546142578,48.7611661979008,48.4,54.0291595458984,8.980898700986193,20.9735507965088,19.854549407959002,8.500852685944231,50.145452189643706,0.2,69.3401412963867,1.29999995231628,95.8921287315,1.1942258186,1.4,4.0228189911,14.535488751199999,11.3446861925,13179.2433409233,Madagascar
Toamasina,-18.1492,49.4023,225116.0,MDG,False,0.0,5.825,16.901,109.59,26.969,1.03,3.075,3.827260808542608,-3.9352423184133194,68.682,59.821999999999996,0.528,1.103,54.04,27.557,6,89.97053674347414,18.0611400604248,17.4034595489502,0.9997100234031681,1.1203682275527658,86.72251626915325,180.728546142578,48.7611661979008,48.4,54.0291595458984,8.980898700986193,20.9735507965088,19.854549407959002,8.500852685944231,50.145452189643706,0.2,69.3401412963867,1.29999995231628,95.8921287315,1.1942258186,1.4,4.0228189911,14.535488751199999,11.3446861925,13179.2433409233,Madagascar
Toliara,-23.35,43.6667,115319.0,MDG,False,0.0,5.825,16.901,109.59,26.969,1.03,3.075,3.827260808542608,-3.9352423184133194,68.682,59.821999999999996,0.528,1.103,54.04,27.557,6,89.97053674347414,18.0611400604248,17.4034595489502,0.9997100234031681,1.1203682275527658,86.72251626915325,180.728546142578,48.7611661979008,48.4,54.0291595458984,8.980898700986193,20.9735507965088,19.854549407959002,8.500852685944231,50.145452189643706,0.2,69.3401412963867,1.29999995231628,95.8921287315,1.1942258186,1.4,4.0228189911,14.535488751199999,11.3446861925,13179.2433409233,Madagascar
Antofagasta,-23.6464,-70.398,380695.0,CHL,False,79.64699999999999,10.71,22.726999999999997,41.052,18.952,1.04,0.023,3.9560756838035935,-3.4341009026232845,82.44200000000001,56.762,0.851,1.16,43.836000000000006,31.145,6,101.835418701172,87.0031204223633,88.0478134155273,0.968169987201691,1.0134600400924698,99.6187591552734,104.48372465210281,40.9222071532166,8.4,67.8339691162109,8.53557014465332,3.6119201183319105,2.6652801036834703,7.16326999664307,50.4775714344505,0.5,95.0192413330078,5.699999809265139,83.03463069060001,13.3894047585,2.9,3.8316035794,14.100772691500001,8.982121089,47914.399868893204,Chile
Casablanca,-33.3167,-71.4167,21874.0,CHL,False,79.64699999999999,10.71,22.726999999999997,41.052,18.952,1.04,0.023,3.9560756838035935,-3.4341009026232845,82.44200000000001,56.762,0.851,1.16,43.836000000000006,31.145,6,101.835418701172,87.0031204223633,88.0478134155273,0.968169987201691,1.0134600400924698,99.6187591552734,104.48372465210281,40.9222071532166,8.4,67.8339691162109,8.53557014465332,3.6119201183319105,2.6652801036834703,7.16326999664307,50.4775714344505,0.5,95.0192413330078,5.699999809265139,83.03463069060001,13.3894047585,2.9,3.8316035794,14.100772691500001,8.982121089,47914.399868893204,Chile
Chicureo Abajo,-33.2808,-70.6366,10975.0,CHL,False,79.64699999999999,10.71,22.726999999999997,41.052,18.952,1.04,0.023,3.9560756838035935,-3.4341009026232845,82.44200000000001,56.762,0.851,1.16,43.836000000000006,31.145,6,101.835418701172,87.0031204223633,88.0478134155273,0.968169987201691,1.0134600400924698,99.6187591552734,104.48372465210281,40.9222071532166,8.4,67.8339691162109,8.53557014465332,3.6119201183319105,2.6652801036834703,7.16326999664307,50.4775714344505,0.5,95.0192413330078,5.699999809265139,83.03463069060001,13.3894047585,2.9,3.8316035794,14.100772691500001,8.982121089,47914.399868893204,Chile
San Antonio,-33.5809,-71.6132,86239.0,CHL,False,79.64699999999999,10.71,22.726999999999997,41.052,18.952,1.04,0.023,3.9560756838035935,-3.4341009026232845,82.44200000000001,56.762,0.851,1.16,43.836000000000006,31.145,6,101.835418701172,87.0031204223633,88.0478134155273,0.968169987201691,1.0134600400924698,99.6187591552734,104.48372465210281,40.9222071532166,8.4,67.8339691162109,8.53557014465332,3.6119201183319105,2.6652801036834703,7.16326999664307,50.4775714344505,0.5,95.0192413330078,5.699999809265139,83.03463069060001,13.3894047585,2.9,3.8316035794,14.100772691500001,8.982121089,47914.399868893204,Chile
San Bernardo,-33.6,-70.7,246762.0,CHL,False,79.64699999999999,10.71,22.726999999999997,41.052,18.952,1.04,0.023,3.9560756838035935,-3.4341009026232845,82.44200000000001,56.762,0.851,1.16,43.836000000000006,31.145,6,101.835418701172,87.0031204223633,88.0478134155273,0.968169987201691,1.0134600400924698,99.6187591552734,104.48372465210281,40.9222071532166,8.4,67.8339691162109,8.53557014465332,3.6119201183319105,2.6652801036834703,7.16326999664307,50.4775714344505,0.5,95.0192413330078,5.699999809265139,83.03463069060001,13.3894047585,2.9,3.8316035794,14.100772691500001,8.982121089,47914.399868893204,Chile
San Fernando,-34.5839,-70.9891,58367.0,CHL,False,79.64699999999999,10.71,22.726999999999997,41.052,18.952,1.04,0.023,3.9560756838035935,-3.4341009026232845,82.44200000000001,56.762,0.851,1.16,43.836000000000006,31.145,6,101.835418701172,87.0031204223633,88.0478134155273,0.968169987201691,1.0134600400924698,99.6187591552734,104.48372465210281,40.9222071532166,8.4,67.8339691162109,8.53557014465332,3.6119201183319105,2.6652801036834703,7.16326999664307,50.4775714344505,0.5,95.0192413330078,5.699999809265139,83.03463069060001,13.3894047585,2.9,3.8316035794,14.100772691500001,8.982121089,47914.399868893204,Chile
Santiago,-33.45,-70.6667,7007000.0,CHL,False,79.64699999999999,10.71,22.726999999999997,41.052,18.952,1.04,0.023,3.9560756838035935,-3.4341009026232845,82.44200000000001,56.762,0.851,1.16,43.836000000000006,31.145,6,101.835418701172,87.0031204223633,88.0478134155273,0.968169987201691,1.0134600400924698,99.6187591552734,104.48372465210281,40.9222071532166,8.4,67.8339691162109,8.53557014465332,3.6119201183319105,2.6652801036834703,7.16326999664307,50.4775714344505,0.5,95.0192413330078,5.699999809265139,83.03463069060001,13.3894047585,2.9,3.8316035794,14.100772691500001,8.982121089,47914.399868893204,Chile
Temuco,-38.7399,-72.5901,282415.0,CHL,False,79.64699999999999,10.71,22.726999999999997,41.052,18.952,1.04,0.023,3.9560756838035935,-3.4341009026232845,82.44200000000001,56.762,0.851,1.16,43.836000000000006,31.145,6,101.835418701172,87.0031204223633,88.0478134155273,0.968169987201691,1.0134600400924698,99.6187591552734,104.48372465210281,40.9222071532166,8.4,67.8339691162109,8.53557014465332,3.6119201183319105,2.6652801036834703,7.16326999664307,50.4775714344505,0.5,95.0192413330078,5.699999809265139,83.03463069060001,13.3894047585,2.9,3.8316035794,14.100772691500001,8.982121089,47914.399868893204,Chile
Victoria,-38.2395,-72.34,24555.0,CHL,False,79.64699999999999,10.71,22.726999999999997,41.052,18.952,1.04,0.023,3.9560756838035935,-3.4341009026232845,82.44200000000001,56.762,0.851,1.16,43.836000000000006,31.145,6,101.835418701172,87.0031204223633,88.0478134155273,0.968169987201691,1.0134600400924698,99.6187591552734,104.48372465210281,40.9222071532166,8.4,67.8339691162109,8.53557014465332,3.6119201183319105,2.6652801036834703,7.16326999664307,50.4775714344505,0.5,95.0192413330078,5.699999809265139,83.03463069060001,13.3894047585,2.9,3.8316035794,14.100772691500001,8.982121089,47914.399868893204,Chile
Independencia,-32.8421,-68.8154,83059.0,CHL,False,79.64699999999999,10.71,22.726999999999997,41.052,18.952,1.04,0.023,3.9560756838035935,-3.4341009026232845,82.44200000000001,56.762,0.851,1.16,43.836000000000006,31.145,6,101.835418701172,87.0031204223633,88.0478134155273,0.968169987201691,1.0134600400924698,99.6187591552734,104.48372465210281,40.9222071532166,8.4,67.8339691162109,8.53557014465332,3.6119201183319105,2.6652801036834703,7.16326999664307,50.4775714344505,0.5,95.0192413330078,5.699999809265139,83.03463069060001,13.3894047585,2.9,3.8316035794,14.100772691500001,8.982121089,47914.399868893204,Chile
Antwerp,51.2211,4.3997,529247.0,BEL,False,86.596,12.173,43.333,4.651,11.539000000000001,1.05,2.2319999999999998,-5.386,0.294,83.882,163.293,0.9309999999999999,0.8590000000000001,46.592,11.382,6,190.36378479003898,116.403007507324,116.670700073242,1.0003399848938,1.13639998435974,158.077529907227,99.3127822875977,46.0493485001366,4.0,52.7785415649414,4.8512902259826705,2.4943599700927703,2.3995099067687997,4.78886985778809,50.8445436103392,-0.9979222540509768,88.89495849609379,9.10000038146973,1.1266900351,80.3705558338,1.0,21.825136611999998,25.466831518299998,49.0663390663,1050.8112788478,Belgium
Brussels,50.8467,4.3517,185103.0,BEL,False,86.596,12.173,43.333,4.651,11.539000000000001,1.05,2.2319999999999998,-5.386,0.294,83.882,163.293,0.9309999999999999,0.8590000000000001,46.592,11.382,6,190.36378479003898,116.403007507324,116.670700073242,1.0003399848938,1.13639998435974,158.077529907227,99.3127822875977,46.0493485001366,4.0,52.7785415649414,4.8512902259826705,2.4943599700927703,2.3995099067687997,4.78886985778809,50.8445436103392,-0.9979222540509768,88.89495849609379,9.10000038146973,1.1266900351,80.3705558338,1.0,21.825136611999998,25.466831518299998,49.0663390663,1050.8112788478,Belgium
Charleroi,50.4167,4.4442,201816.0,BEL,False,86.596,12.173,43.333,4.651,11.539000000000001,1.05,2.2319999999999998,-5.386,0.294,83.882,163.293,0.9309999999999999,0.8590000000000001,46.592,11.382,6,190.36378479003898,116.403007507324,116.670700073242,1.0003399848938,1.13639998435974,158.077529907227,99.3127822875977,46.0493485001366,4.0,52.7785415649414,4.8512902259826705,2.4943599700927703,2.3995099067687997,4.78886985778809,50.8445436103392,-0.9979222540509768,88.89495849609379,9.10000038146973,1.1266900351,80.3705558338,1.0,21.825136611999998,25.466831518299998,49.0663390663,1050.8112788478,Belgium
